排名,代號,名稱,成交,財報年度,營收(億),營收成長(%),毛利(億),毛利成長(%),淨利(億),淨利成長(%),毛利(%),毛率增減,淨利(%),淨率增減,EPS(元),EPS增減(元),ROE(%),ROE增減,ROA(%),ROA增減,財報評分
1703,4120,友華,47.6,2025,46,+4.64,22.4,+8.28,-5.67,-99.8,48.7,+1.64,-10.4,-5.19,-6.54,-3.27,-7.29,-2.66,-4.04,-1.97,47
1704,3322,建舜電,14.6,2025,30,+6.3,4.13,-0.88,-1.17,-15.4,13.8,-1,-3.89,-0.55,-0.96,-0.09,-7.31,-1.2,-3.35,-0.49,28
1705,3360,尚立,13.9,2025,73.4,+17.2,3,+24.1,-0.36,+1.54,4.08,+0.23,-0.85,-0.03,-0.48,0,-7.34,-1.6,-1.95,0,23
1706,2337,旺宏,120.5,2025,289,+11.6,51.3,-15.9,-33.1,-2.93,17.8,-5.8,-11.4,+0.97,-1.77,-0.04,-7.36,-0.4,-4.23,-0.1,40
1707,7799,禾榮科,401,2025,0.1,,-0.26,-619,-4.82,-85.2,-250,,-4673,,-3.31,-1.27,-7.43,+15.4,-7.34,+14.5,45
1708,1466,聚隆,16.8,2025,26,-11.5,1.76,-40.9,-1.19,-842,6.74,-3.36,-4.48,-5.07,-1.07,-1.21,-7.46,-8.64,-3.27,-3.78,32
1709,1742,台蠟,15.85,2025,1.12,-51.7,0.27,-53,-1,-221,24.1,-0.67,-90,-126,-1.08,-1.97,-7.5,-13.6,-6.12,-9.07,49
1710,8071,能率網通,16.7,2025,19.8,-2.94,3.31,+4.77,-0.62,-34.7,16.8,+1.23,-3.86,-2.03,-1.07,-0.18,-7.5,-3.72,-3.2,-1.55,32
1711,1762,中化生,28.7,2025,8.05,-40.3,-0.09,-102,-2.44,-560,-1.1,-30.4,-30.3,-34.2,-4.39,-5.34,-7.57,-9.15,-5.37,-6.44,34
1712,3466,德晉,43.75,2025,0.77,-72.5,-0.29,-196,-0.82,+48.1,-38,-48.8,-107,-50.1,-1.11,+1.45,-7.57,+12.6,-5.29,+5.4,43
1713,6217,中探針,268,2025,37,+19.1,7.28,+1.51,-1.85,+27.4,19.7,-3.42,-5.59,+3.45,-1.65,+1,-7.65,+2.96,-3.32,+1.76,28
1714,3535,晶彩科,124.5,2025,4.6,-31.1,1.86,-41.5,-0.84,-255,40.4,-7.16,-18.3,-26.5,-1.07,-1.76,-7.68,-12.5,-5.12,-8.42,45
1715,6547,高端疫苗,48.5,2025,6.13,+1.24,3.65,-8.01,-2.82,-250,59.5,-5.98,-45.9,-32.7,-0.86,-0.62,-7.69,-5.6,-6.79,-5.25,49
1716,6706,惠特,149,2025,8.96,-3.41,1.39,+76.3,-3.08,+3.02,15.5,+7.01,-34.4,-0.14,-3.92,+0.37,-7.71,+0.46,-4.04,+0.51,34
1717,1444,力麗,6.52,2025,71.1,-14,1.85,-23,-7.72,-383,2.6,-0.3,-12.5,-15.5,-0.78,-1.06,-7.73,-9.77,-4.47,-5.72,26
1718,6588,東典光電,155,2025,1.73,+27.5,0.1,+121,-0.61,+57.2,5.92,+42.1,-39.2,+67.3,-1.77,+3.59,-7.78,+11,-6.03,+8.82,40
1719,8047,星雲,52.7,2025,4.62,-5.47,1.58,-11.3,-0.32,-124,34.1,-2.25,-7.01,-4.06,-0.78,-0.43,-7.81,-4.46,-6.37,-3.63,36
1720,5484,慧友,39.05,2025,5.06,+9.99,1.16,-12.3,-0.4,+32.5,22.9,-5.8,-7.97,+5.02,-0.6,+0.3,-7.88,+2.77,-4.48,+2.27,30
1721,5272,笙科,25.6,2025,3.41,+2.86,1.43,-6.14,-0.74,-1347,41.8,-4.01,-21.6,-20.1,-1.33,-1.24,-7.9,-7.42,-6.85,-6.43,45
1722,1813,寶利徠,13.25,2025,3.04,-1.8,-0.52,+12.5,-0.48,-63.6,-17.2,+2.1,-17.8,-4,-1.03,-0.4,-7.92,-2.14,-5.58,-1.42,38
1723,6237,驊訊,38.7,2025,5.01,+11.7,2.2,-16.8,-1.21,-461,43.9,-15,-25.2,-20.3,-1.52,-1.25,-7.93,-6.61,-7.55,-6.31,49
1724,8054,安國,103.5,2025,28.8,+31,6.84,-3.99,-3.32,-48.5,23.8,-8.67,-12.1,+3.71,-3.19,-0.9,-7.94,-0.64,-4.8,+0.37,40
1725,3707,漢磊,57.9,2025,57.7,-0.88,-1.9,-552,-7.57,-44.2,-3.3,-4.03,-13,-5.87,-1.97,-0.46,-7.97,-3.16,-5.59,-2.37,43
1726,6742,澤米,44,2025,5.36,-20.2,-0.2,-121,-1.07,-600,-3.82,-18.5,-20,-23.3,-1.52,-1.82,-7.97,-9.44,-5.99,-7.11,34
1727,2369,菱生,30.25,2025,55.6,+3.45,-0.88,-1220,-3.94,-134,-1.58,-1.72,-7.52,-3.78,-1.05,-0.6,-8,-4.39,-5.54,-2.93,38
1728,8067,志旭,13,2025,1.07,-2.17,0.44,-10.9,-0.12,+17,41.1,-4.02,-11.3,+2.26,-0.59,+0.12,-8.06,+0.97,-3.2,+0.71,34
1729,6674,鋐寶科技,18.85,2025,5.98,-36.5,2.07,+24.1,-0.76,+54.1,34.6,+16.9,-12.7,+4.87,-1.13,+1.33,-8.06,+7.53,-5.57,+4.74,38
1730,8472,夠麻吉,74.1,2025,4.78,+41.8,1.88,-11.4,-0.23,+70.3,39.3,-23.6,-4.87,+18.4,-1.31,+3.11,-8.38,+15.8,-2.27,+4.92,38
1731,1583,程泰,48.3,2025,38.9,-12.1,7.05,-26.3,-5.3,-142,18.1,-3.5,-16.8,-50.6,-4.83,-16.2,-8.39,-27.5,-4.51,-15.1,34
1732,6218,豪勉,35.45,2025,13.2,+4.45,1.68,+4.52,-0.74,+31.3,12.7,+0.01,-5.61,+2.92,-1.15,+0.53,-8.47,+2.79,-4.2,+1.62,34
1733,3066,李洲,21.55,2025,2.42,+10.1,0.96,+84.8,-1.17,-208,39.8,+16.1,-42.8,-86.2,-1.4,-2.7,-8.63,-16.7,-5.89,-11.6,32
1734,4128,中天,16.75,2025,18.9,+9.94,7.53,+11.4,-7.58,+31.2,39.8,+0.54,-50.3,+23.9,-1.29,+0.58,-8.64,+1.44,-7.26,+1.66,38
1735,6589,台康生技,49,2025,10.1,-0.38,1.94,-11.5,-7.61,-8.91,19.3,-2.42,-75.7,-6.45,-2.51,-0.23,-8.64,-1.4,-6.97,-0.63,47
1736,6804,明係,16.3,2025,13.4,-30.8,0.24,-68.5,-0.99,-32.2,1.8,-2.16,-7.39,-3.52,-2.83,-0.69,-8.64,-2.9,-5.37,-1.84,27
1737,1455,集盛,8.97,2025,62,-34.2,-1.26,-190,-5.24,-10090,-2.02,-3.51,-8.46,-8.51,-0.99,-1,-8.66,-8.75,-5.19,-5.24,26
1738,5543,桓鼎-KY,26.45,2025,30.4,-10.7,4.35,-12.3,-1.15,+50.4,14.3,-0.26,-3.01,+2.47,-2.52,+3.15,-8.69,+8.09,-2.58,+2.38,32
1739,2061,風青,15.95,2025,12,+1.18,0.64,+28.5,-0.56,-280,5.3,+1.13,-4.63,-3.4,-0.97,-0.67,-8.71,-6.16,-4.65,-3.32,23
1740,6869,雲豹能源,88.2,2025,74.7,+96.9,8.32,+76.6,-5.7,-150,11.1,-1.28,-7.16,-36.5,-4.2,-13.09,-8.74,-29.1,-3.6,-13.4,34
1741,6916,華凌,19,2025,20.3,-0.19,4.85,-1.11,-0.97,-407,23.9,-0.22,-4.77,-6.34,-1.44,-1.91,-8.83,-11.6,-3.93,-5.27,32
1742,6533,晶心科,235,2025,14.8,+7,14.8,+6.97,-4.15,-22037,99.9,-0.02,-28.1,-28.2,-8.2,-8.24,-8.9,-8.94,-7.1,-7.14,51
1743,2231,為升,131,2025,36.5,-21.8,11.9,-22.4,-2.24,-147,32.6,-0.25,-12.5,-23.6,-1.63,-5,-9.05,-18.6,-4,-8.71,27
1744,3085,新零售,12.3,2025,0.55,+5.58,0.31,+116,-0.39,+41.3,56.1,+28.6,-71.2,+56.9,-0.56,+1.13,-9.06,+14.6,-7.43,+10.1,45
1745,3543,州巧,43.25,2025,32.6,+1.1,3.29,-25.9,-1.97,-95.3,10.1,-3.68,-7.69,-3.4,-2.24,-1.1,-9.06,-4.34,-5.79,-2.6,36
1746,1536,和大,51.3,2025,47.6,-17.5,1.39,-79.6,-7.56,-488,2.92,-8.89,-16.1,-19.5,-2.71,-3.41,-9.07,-11.3,-3.48,-4.35,26
1747,5348,正能量智能,17.5,2025,2.68,-3.8,0.8,+11.2,-0.22,-110,29.8,+4.02,-5.16,-3.46,-1.49,-0.78,-9.09,-6.19,-5.86,-3.87,40
1748,6269,台郡,65,2025,223,-15.5,2.95,-80.6,-22.3,-170,1.32,-4.43,-9.88,-6.79,-6.95,-4.39,-9.09,-5.99,-5.91,-3.84,34
1749,4743,合一,52.4,2025,1.29,+9.49,0.36,-42.4,-10.4,+10.3,27.8,-25.1,-821,+157,-2.18,+0.26,-9.1,-0.66,-8.34,-0.4,40
1750,1710,東聯,13.5,2025,223,-6.44,1.92,-82.5,-8.87,-4539,0.86,-3.74,-5.1,-4.41,-1.01,-1.03,-9.15,-7.97,-3.56,-3.05,21
1751,6770,力積電,51.4,2025,467,+4.48,-15.4,-393,-78.1,-15.3,-3.29,-4.46,-16.7,-1.57,-1.86,-0.22,-9.16,-1.73,-4.25,-0.66,32
1752,2064,晉椿,11.75,2025,15.8,-3.86,0.51,-36.1,-0.9,-602,3.25,-1.64,-5.68,-4.9,-1.3,-1.12,-9.16,-7.92,-3.61,-3.11,26
1753,4406,新昕纖,10,2025,4.79,+7,-0.21,+37.9,-0.55,-46.1,-4.32,+3.12,-11.5,-3.09,-1.07,-0.34,-9.17,-2.91,-5.85,-1.63,32
1754,3268,海德威,16.85,2025,9.22,-5.19,0.58,-6.83,-0.46,-625,6.3,-0.11,-5.02,-5.93,-1.33,-1.59,-9.2,-10.9,-4.48,-5.34,19
1755,6958,日盛台駿,20,2025,109,-7.09,33.3,-17.4,-9.6,-337,30.7,-3.82,-8.84,-12.2,-2.38,-3.51,-9.26,-13.3,-1.13,-1.58,27
1756,1447,力鵬,5.28,2025,279,-20,2,-48.2,-8.5,-2227,0.72,-0.39,-3.01,-3.22,-0.97,-1.01,-9.26,-10,-4.84,-5.23,26
1757,3057,喬鼎,18.5,2025,5.84,+1.86,1.93,-2.64,-0.53,+64.9,33.1,-1.53,-9.17,+17.4,-0.88,+0.76,-9.27,+13.5,-5.57,+8.1,34
1758,1454,台富,13.2,2025,15.4,-5.33,0.3,-74.2,-1.37,-1222,1.96,-5.22,-8.91,-9.67,-1.12,-1.22,-9.29,-10.1,-7,-7.62,28
1759,4563,百德,40.75,2025,28.7,-11.4,9.03,-12.6,-1.47,-169,31.5,-0.41,-5.17,-11.7,-2.67,-6.54,-9.38,-23.1,-3.49,-8.76,36
1760,8935,邦泰,18.8,2025,5.18,-6.33,0.53,-8.92,-0.87,-18.1,10.3,-0.29,-16.7,-3.45,-0.76,-0.09,-9.45,-1.45,-5.85,-1.05,38
1761,8085,福華,14.25,2025,6.58,+10.4,0.44,+59.7,-1.42,-17.9,6.7,+2.07,-21.6,-1.37,-1.01,-0.15,-9.47,-2.41,-4.8,-1.03,32
1762,6264,富裔,6.09,2025,1.12,-43.9,0.19,-65.5,-0.66,-1126,16.6,-10.4,-72.5,-74.5,-0.5,-0.55,-9.59,-10.1,-1.94,-2.05,26
1763,6668,中揚光,39.1,2025,11.5,+24.6,1.6,+29,-1.99,-14.4,14,+0.47,-17.3,+3.11,-1.93,-0.08,-9.59,+0.05,-5.55,-0.33,36
1764,1308,亞聚,15.45,2025,57.4,-4.78,2.49,+84.7,-10.4,-39.2,4.34,+2.1,-18.2,-5.74,-1.76,-0.5,-9.62,-3.57,-8.26,-3.01,36
1765,1310,台苯,9.8,2025,86.7,-24.1,-5.42,-55.5,-7.25,-90.3,-6.25,-3.2,-8.34,-4.98,-1.37,-0.65,-9.62,-4.4,-7.24,-3.36,30
1766,5905,南仁湖,8.48,2025,10.7,+9.65,7.84,+8.45,-1.74,-32.1,73,-0.8,-32.3,-17.1,-0.63,-0.12,-9.65,-5.48,-4.08,-2.29,30
1767,3288,點晶,15.75,2025,0.73,-10.2,0.48,-2.85,-0.1,-84,65.5,+4.92,-13.3,-6.81,-0.64,-0.29,-9.66,-4.37,-4.86,-2.28,27
1768,8044,網家,24.65,2025,369,-1.88,49.3,+0.91,-9.21,-59.7,13.4,+0.37,-2.21,-1.07,-4.62,-0.54,-9.73,-4.56,-2.74,-1.16,28
1769,5546,永固-KY,17,2025,19.5,-30.8,1.34,-66.1,-1.75,-1380,6.88,-7.15,-10.5,-9.99,-2.13,-2.3,-9.83,-9.2,-4.01,-3.76,19
1770,4737,華廣,63.3,2025,18.4,-4.92,6.28,-18.3,-1.8,-41.7,34.1,-5.59,-9.75,-3.24,-2.68,-0.59,-9.84,-3.35,-3.12,-0.85,38
1771,3047,訊舟,15.75,2025,36.5,-46.4,10.1,-46.1,-2.01,-278,27.6,+0.19,-9.23,-15.6,-0.9,-1.41,-9.94,-23.2,-5.04,-11.4,40
1772,2406,國碩,34.45,2025,63.7,-7.81,6.32,+70.8,-3.22,-6.77,9.92,+4.57,-13.3,+0.24,-0.92,-0.06,-10,+0.69,-5.22,+0.84,30
1773,6129,普誠,16.5,2025,11.2,-2.06,3.64,+6.52,-1.98,-8.94,32.4,+2.61,-16.9,-2.1,-1.09,-0.09,-10.1,-2.12,-8.4,-1.42,40
1774,6109,亞元,11.9,2025,7.78,+8.46,1.69,+59.6,-0.64,+43.1,21.8,+6.98,-8.13,+7.39,-0.94,+0.71,-10.3,+5.57,-6.21,+4.67,34
1775,3632,研勤,9,2025,2.65,-28.7,1.46,-31.9,-0.16,-30.1,55.2,-2.55,-5.57,-2.22,-0.38,-0.09,-10.4,-2.68,-4.51,-0.99,40
1776,4564,元翎,19.95,2025,11,-3.72,-2.24,-15.4,-4.21,-19.3,-20.3,-3.37,-38.2,-7.37,-1.86,-0.12,-10.4,-1.89,-6.1,-1.32,36
1777,3224,三顧,42.25,2025,15.1,+7.24,1.97,+14.1,-1.04,-51.5,13,+0.78,-17.1,-5.4,-1.53,-0.52,-10.4,-4.27,-7.91,-2.88,40
1778,3518,柏騰,29.75,2025,3.2,-9.63,0.22,-69.4,-1.49,+29.6,6.79,-13.2,-46.7,+13.2,-1.56,+0.83,-10.5,+5.36,-6.75,+4.58,34
1779,1799,易威,42.55,2025,5.97,+10.5,2.8,-6.38,-0.73,+25,46.9,-8.48,-12.6,+3.73,-0.59,+0.22,-10.5,+2.51,-5.4,+1.11,45
1780,3545,敦泰,50.2,2025,120,-17.8,29.7,-9.02,-9.91,-273,24.8,+2.39,-8.29,-12.2,-4.64,-7.35,-10.6,-16.4,-6.15,-9.21,40
1781,2736,富野,13.35,2025,5.24,+36.1,2.38,+38.4,-1.31,-33.9,45.4,+0.77,-28.1,+1.63,-1.83,-0.06,-10.6,-1.56,-6.1,-1.11,47
1782,6695,芯鼎,42.4,2025,11.3,+10.5,4.41,+2.66,-1.76,-352,39.2,-2.99,-15.6,-11.8,-1.83,-1.42,-10.7,-8.47,-9.25,-7.22,51
1783,4976,佳凌,30.65,2025,10.2,-9.62,-0.83,-569,-2.61,-231,-8.14,-9.71,-25.6,-18.6,-1.88,-1.31,-11,-7.86,-9.29,-6.72,40
1784,2023,燁輝,13.95,2025,676,-8.68,55.8,-5.46,-35.4,-122,8.27,+0.28,-5.96,-3.18,-1.85,-1.04,-11.1,-6.14,-4.01,-2,32
1785,1305,華夏,14.75,2025,92.2,-16.8,-3.5,-266,-9.19,-29.4,-3.79,-5.69,-10.7,-3.88,-1.58,-0.36,-11.2,-3.5,-5.53,-1.34,23
1786,3432,台端,16.7,2025,1.55,+229,0.25,+242,-0.37,-64,15.9,+0.58,-23.6,+23.8,-0.87,-0.32,-11.2,-3.89,-10.3,-3.63,39
1787,4188,安克,12.05,2025,0.3,-42.7,0.1,-69.6,-0.56,-10.2,32.9,-29.1,-235,-135,-0.88,0,-11.3,-2.03,-10.8,-2.08,45
1788,4131,浩泰,35,2025,2.45,+298,0.86,+2526,-0.31,+35.9,35.3,+30,-14,+78.4,-0.78,+0.45,-11.3,+6.04,-7.69,+5.1,40
1789,3625,西勝,17.15,2025,4.02,-18.7,0.46,-1.19,-0.65,+56.8,11.5,+2.02,-16.2,+14.3,-0.6,+0.79,-11.3,+11.4,-3.81,+3.98,34
1790,8277,商丞,7.51,2025,2.44,-17,0.78,+8.35,-0.34,+49.2,32,+7.48,-21.9,+6.37,-0.37,+0.35,-11.4,+4.4,-9.39,+2.75,53
1791,3576,聯合再生,17.2,2025,30.5,-47.3,-6.64,-204,-12.5,+41.6,-21.8,-32.8,-40.9,-3.82,-0.77,+0.54,-11.5,+6.1,-4.82,+2.79,30
1792,3691,碩禾,121,2025,58.1,-8.54,5.03,+86.1,-7,-35.7,8.65,+4.4,-13.6,-0.58,-7.62,-2.01,-11.5,0,-6.46,+0.53,32
1793,4919,新唐,141.5,2025,305,-4.48,112,-7.5,-16.6,-857,36.7,-1.2,-5.46,-6.15,-3.97,-4.49,-11.6,-12.9,-5.52,-6.23,32
1794,6160,欣技,16.1,2025,11.9,-7.95,4.66,-7.52,-0.82,-109,39.1,+0.18,-6.75,-3.74,-1.19,-0.62,-11.7,-6.47,-7.1,-3.85,27
1795,4562,穎漢,35.6,2025,7.16,-7.78,2.61,-5.61,-1.12,-185,36.4,+0.84,-16.1,-10.2,-1.28,-0.83,-11.8,-7.42,-5.22,-3.22,28
1796,2734,易飛網,17.15,2025,16.4,+2.6,2.3,+37.5,-0.81,-288,14,+3.56,-4.96,-7.47,-1.42,-2.42,-11.8,-18.8,-7.23,-10.6,40
1797,6733,博晟生醫,30.35,2025,2.22,+32.6,1.6,+22.7,-0.85,+27.4,72,-5.81,-42.9,+28.7,-0.69,+0.26,-11.9,+1.42,-11,+1.19,55
1798,1337,再生-KY,5.41,2025,6.64,-18.8,-1.23,-24.6,-4.67,-12.6,-18.6,-6.46,-70.4,-19.7,-1.74,-0.2,-12,-2.25,-7.39,+0.23,30
1799,6901,鑽石投資,14.35,2025,-10.7,+51.8,-10.7,+51.8,-11.7,+53.3,,,,,-1.38,+1.58,-12,+9.68,-11.7,+9.51,48
1800,2924,宏太-KY,20.75,2025,0.67,-59.3,0.18,-35.1,-0.61,+9.89,27,+10,-90.8,-49.8,-1.17,+0.5,-12,+7.41,-6.64,+5.42,34
1801,2923,鼎固-KY,28.3,2025,58,-32.3,29.1,-42,-63,-930,50.2,-8.4,-104,-115,-3.62,-4.06,-12.2,-14.1,-4.87,-5.63,30
1802,3230,錦明,42.8,2025,4.04,-9.35,0.38,+162,-1.36,-146,9.41,+6.16,-33.8,-99.8,-1.6,-5.43,-12.8,-46.2,-10.2,-32.2,34
1803,6130,上亞科技,26.45,2025,1.55,-20.8,0.46,-32.9,-0.76,-128,30,-5.4,-59.8,-42.8,-1.72,-0.97,-13.2,-8.94,-9.97,-6.55,43
1804,1312,國喬,13.3,2025,226,+37.7,-15.6,-407,-43.8,-181,-6.92,-10,-20.2,-9.82,-3.97,-2.55,-13.3,-8.6,-7,-4.29,28
1805,3372,典範,20,2025,11,+21.6,-1.22,+16.8,-2.14,-15.3,-11.1,+5.11,-19.4,+1.06,-1.22,-0.16,-13.3,-2.97,-11.2,-2.14,40
1806,1598,岱宇,20.55,2025,61.2,-15.2,22,-14.5,-5.61,-880,36,+0.27,-10.3,-11.3,-3.35,-3.8,-13.4,-14.8,-5.9,-6.52,30
1807,8443,阿瘦,12.05,2025,11.2,-1.63,6.32,+1.69,-0.97,-101,56.5,+1.84,-8.7,-4.43,-1.46,-0.73,-13.5,-7.44,-5.88,-3.08,40
1808,3713,新晶投控,15.95,2025,3.24,-8.18,0.42,-59,-0.92,-120,13.1,-16.2,-27.9,-15.7,-1.13,-0.6,-13.5,-6.86,-3.13,-1.63,26
1809,3349,寶德,28.15,2025,4.79,+5.58,0.96,+10.8,-0.44,-4.11,20.1,+0.94,-9.16,+0.13,-1.02,+0.03,-13.5,-0.57,-8.12,-0.81,43
1810,3095,及成,35.05,2025,6.29,+6.53,1.12,-8.86,-0.2,-337,17.7,-2.99,-3.17,-4.6,-2,-2.84,-14,-22.2,-2.12,-3.06,27
1811,2014,中鴻,18.6,2025,190,-37.6,-15.9,-113,-18.5,-107,-8.36,-5.91,-9.71,-6.79,-1.29,-0.67,-14.1,-8.2,-6.44,-3.63,26
1812,5351,鈺創,66,2025,40.4,+16.2,6.18,+39.6,-4.97,+7.98,15.3,+2.57,-14.4,+3.24,-1.53,+0.24,-14.1,+1.73,-8.07,+0.99,28
1813,3499,環天科,16.3,2025,3.58,-18.3,0.8,-32.3,-0.72,-5584,22.3,-4.62,-20,-20.3,-1.3,-1.32,-14.2,-14.4,-9.13,-9.27,45
1814,1340,勝悅-KY,6.34,2025,0.42,-11.9,-0.36,-176,-3.98,+50.7,-86.1,-186,-940,+739,-2.61,+2.67,-14.2,+9.82,-12.7,+9.06,32
1815,4502,健信,15.7,2025,9.37,-32.9,1.09,-54.1,-0.86,-829,11.7,-5.4,-9.46,-10.1,-1.51,-1.72,-14.3,-15.6,-3.67,-4.02,32
1816,5464,霖宏,31.7,2025,9.74,-7.42,0.31,-42.1,-1.84,-249,3.19,-1.91,-18.9,-30.6,-2.59,-4.33,-14.3,-23.3,-4.39,-7.05,28
1817,8084,巨虹,44.6,2025,5.67,-10.9,2.38,-5.28,-1.26,-281,42.1,+2.5,-27,-38.4,-1.82,-2.83,-14.7,-27,-8.66,-14.6,43
1818,6794,向榮生技,81.2,2025,0.3,-5.58,0.19,-7.74,-1.15,-23.4,63,-1.48,-381,-89.5,-1.89,-0.27,-14.8,-0.29,-13.3,-0.61,49
1819,2429,銘旺科,41.7,2025,4.9,+59.2,0.16,+147,-1.2,+9.72,3.18,+1.13,-25.6,+18,-1.4,+0.77,-14.8,+8.37,-8.19,+6.93,32
1820,5014,建錩,10.05,2025,150,-8.44,3.66,-37.6,-4.37,-302,2.45,-1.15,-2.93,-4.24,-2.37,-3.54,-14.9,-21.8,-4.33,-6.3,26
1821,3043,科風,20.5,2025,8.54,-3.21,1.85,-2.19,-1.04,-380,21.7,+0.23,-12.3,-16.4,-2.67,-3.62,-15,-22.3,-6.1,-8.63,28
1822,2104,國際中橡,11.15,2025,153,-11.5,-8,-167,-41.5,-52.9,-5.22,-12.1,-29.5,-12.8,-4.28,-1.48,-15.4,-6.94,-8.69,-3.51,32
1823,3339,泰谷,66.3,2025,8.19,+31,0.41,-52.7,-1.28,-929,5.06,-8.94,-15.6,-18.1,-2,-2.25,-15.7,-17.7,-10.9,-12.3,34
1824,8477,創業家,13.2,2025,4.15,-52.7,0.53,-67.3,-0.59,+53.9,12.7,-5.67,-14.2,+0.37,-0.92,+2.71,-15.8,+24.4,-11.9,+12,40
1825,8066,來思達,18.4,2025,44.2,-12.3,4.59,-26.1,-1.03,-1345,10.4,-1.95,-2.19,-2.57,-3.49,-3.25,-16.1,-18.9,-6.46,-7.69,27
1826,8089,康全電訊,21.6,2025,8.19,-79.2,3.25,-72.2,-2.04,-142,39.7,+10.1,-24.9,-37.2,-3.09,-11.38,-16.1,-58.1,-10.5,-34.7,49
1827,4198,欣大健康,38.6,2025,2.04,-15,0.67,-10.5,-0.47,-14.6,32.9,+1.64,-23.5,-3.29,-1.96,-0.25,-16.1,-2.7,-11.8,-2.56,40
1828,3058,立德,9.07,2025,31.5,+0.46,2.94,-34.5,-2.88,+25.9,9.33,-4.98,-9.49,+2.98,-1.44,+0.58,-16.2,+5.41,-5.83,+2.53,28
1829,4513,福裕,16.1,2025,10.1,-15.5,2.17,-31.1,-2.04,-267,21.6,-4.88,-20.3,-15.6,-1.79,-1.3,-16.3,-12.2,-5.17,-3.52,23
1830,1304,台聚,14.75,2025,442,-13.4,13.5,-41.3,-27.9,-30,3.05,-1.45,-14.5,-4.88,-2.6,-0.6,-16.4,-5.5,-9.48,-2.75,34
1831,4139,馬光-KY,24.95,2025,10.9,-3.34,1.39,-7.78,-0.67,-752,12.7,-0.61,-7.38,-7.29,-1.55,-1.79,-16.4,-16.2,-5.77,-5.7,28
1832,9912,偉聯,12.45,2025,5.06,+0.36,2.1,+6.34,-0.6,-15.6,41.5,+2.33,-13.8,-1.07,-1.12,-0.14,-16.5,-2.71,-8.48,-0.58,34
1833,8093,保銳,19.7,2025,2.07,-16.3,0.46,+32.1,-0.48,+72.2,22,+8.07,-23.3,+46.8,-1.32,+1.84,-16.5,+41.6,-10.4,+21.8,38
1834,3437,榮創,29.9,2025,16,-21.3,0.62,-83,-3.83,-183,3.85,-14,-24.3,-15.6,-2.65,-1.71,-16.6,-9.74,-12.8,-7.46,38
1835,3325,旭品,14.65,2025,12.7,-8.3,0.66,-3.47,-1.48,-84.7,5.19,+0.26,-13,-6.93,-1.64,-0.75,-16.9,-8.96,-8.49,-4.31,30
1836,4192,杏國,19.5,2025,0.27,+15.9,0.21,+63.6,-0.46,+15.7,78,+22.8,-169,+63.4,-1.3,+0.24,-16.9,-0.28,-16,-0.36,55
1837,3055,蔚華科,75,2025,4.59,-31.8,0.74,-46.2,-3.03,-20.5,16.1,-4.32,-70.4,-29.4,-2.68,-0.45,-17,-5.34,-14,-5.16,45
1838,4171,瑞基,19.3,2025,2.33,+12.7,1.61,+36.1,-1.1,+7.12,69.1,+11.9,-48.5,+11.4,-1.93,+0.14,-17.1,-1.5,-11.6,-0.57,45
1839,2371,大同,31.7,2025,504,+6.12,85.4,+17,-111,-177,16.9,+1.57,-22.2,-52.2,-5.2,-11.66,-17.2,-37.3,-7.72,-17.8,34
1840,1781,合世,11.3,2025,3.98,-43.7,0.7,-52.5,-0.62,-354,17.6,-3.3,-15.5,-18.9,-1.3,-1.81,-17.3,-23.9,-8.01,-11.2,34
1841,5011,久陽,14.35,2025,50.6,+22.4,-1.65,-17.1,-1.62,-350,-3.26,+0.15,-8.26,-5.21,-1.61,-1.25,-17.7,-12.8,-7.56,-5.25,28
1842,6152,百一,16.15,2025,15.7,-30.7,2.07,-44.7,-2.46,-528,13.2,-3.34,-15.7,-13.9,-1.47,-1.24,-17.8,-15.1,-8.62,-7.17,32
1843,3122,笙泉,25.85,2025,3.24,-11.1,1.07,-10.7,-0.71,-23.2,32.9,+0.16,-22.1,-6.14,-1.75,-0.31,-18,-4.95,-10.8,-2.71,36
1844,4960,誠美材,37.2,2025,86.4,-3.18,-3.89,-188,-14.6,-448,-4.5,-9.47,-16.9,-13.9,-2.58,-2.11,-18,-15.1,-10.7,-8.81,28
1845,8431,匯鑽科,66.7,2025,10.6,+2.63,1.35,-51.3,-1.84,-436,12.8,-14.2,-17.9,-23.7,-3.88,-5.14,-18.3,-23.7,-10.4,-14.1,32
1846,2340,台亞,35.5,2025,43.3,+0.61,-1.38,-127,-12.6,-147,-3.18,-14.9,-31.8,-19.3,-2.88,-1.72,-18.3,-11.8,-9.28,-5.37,30
1847,2236,百達-KY,125.5,2025,93.2,+423,9.96,+189,-3.8,-197,10.7,-8.65,-4.62,-23.4,-6.81,-14.38,-18.6,-35.9,-4.94,-10.6,20
1848,6462,神盾,119,2025,53.3,+11.1,18.4,-2.7,-16,-55.9,34.5,-4.9,-42.4,-13.5,-17.51,-4.8,-18.9,-4.35,-11.8,-3.21,43
1849,1721,三晃,22.55,2025,17.7,-22.4,-1.3,-2129,-3.4,-86,-7.3,-7.58,-19.1,-11.2,-1.84,-0.86,-18.9,-9.92,-10.5,-5.34,34
1850,2431,聯昌,11.5,2025,3.75,-7.04,-0.88,-624,-2.33,-232,-23.5,-20.5,-62,-44.6,-2.1,-1.47,-19,-13.8,-16.1,-11.7,38
